"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId"
"2025-05-20 06:59:12",1747724352758,"www.indiebookshop.com/api/config","GET","",-1,"dspbb-1747724352737-021661027755","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:59:12",1747724352745,"www.indiebookshop.com/api/config","GET","",200,"dspbb-1747724352737-021661027755","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",6,"iad1",258,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:59:02",1747724342379,"www.indiebookshop.com/api/bookstores","GET","",-1,"znftd-1747724342312-6367b09ff0ff","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:59:02",1747724342359,"www.indiebookshop.com/api/bookstores","GET","",200,"znftd-1747724342312-6367b09ff0ff","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",46,"iad1",258,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333779,"www.indiebookshop.com/api/bookstores/filter","GET","county=Anchorage&state=ak",-1,"w9q66-1747724333757-bc7394ce40b3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333765,"www.indiebookshop.com/api/bookstores/filter","GET","county=Anchorage&state=ak",404,"w9q66-1747724333757-bc7394ce40b3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",6,"iad1",253,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333731,"www.indiebookshop.com/api/config","GET","",-1,"9hqr7-1747724333706-9b8c92157e03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333712,"www.indiebookshop.com/api/config","GET","",200,"9hqr7-1747724333706-9b8c92157e03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",5,"iad1",253,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333697,"www.indiebookshop.com/api/config","GET","",-1,"czcvl-1747724333646-3f5f8ac42ac2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Retrieved 3130 bookshops from Google Sheets
Serverless: No events found in Google Sheets, using sample events
Serverless: Successfully loaded 3130 bookstores, 8 features, and 0 events
Serverless: Google Sheets storage initialized successfully","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333690,"www.indiebookshop.com/api/config","GET","",-1,"czcvl-1747724333646-3f5f8ac42ac2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:53",1747724333657,"www.indiebookshop.com/api/config","GET","",200,"czcvl-1747724333646-3f5f8ac42ac2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",24,"iad1",253,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:51",1747724331237,"www.indiebookshop.com/api/bookstores","GET","",-1,"dxk5n-1747724331192-4b1e1f71d021","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:51",1747724331219,"www.indiebookshop.com/api/bookstores","GET","",200,"dxk5n-1747724331192-4b1e1f71d021","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",119,"iad1",252,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:42",1747724322136,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: No event data found in the spreadsheet
Serverless: Headers from first row: [
  'id',
  'name',
  'street',
  'city',
  'state',
  'zip',
  'county',
  'description',
  'imageurl',
  'website',
  'phone',
  'hours (json)',
  'latitude',
  'longitude',
  'featureids (comma-seperated)',
  'live'
]
Serverless: Field to column mapping: {
  id: 0,
  name: 1,
  street: 2,
  city: 3,
  state: 4,
  zip: 5,
  county: 6,
  description: 7,
  imageUrl: 8,
  website: 9,
  phone: 10,
  hours: 11,
  latitude: 12,
  longitude: 13,
  featureIds: 14,
  live: 15
}
Serverless: Fetching bookshops from Google Sheets range: Bookstores!A2:O
Serverless: Retrieved 8 features from Google Sheets","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:42",1747724322115,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Google Sheets storage initialized successfully","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:42",1747724322115,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Successfully loaded 3130 bookstores, 8 features, and 0 events","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:42",1747724322115,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: No events found in Google Sheets, using sample events","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:42",1747724322115,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Retrieved 3130 bookshops from Google Sheets","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:41",1747724321317,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Retrieved 8 features from Google Sheets","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:41",1747724321227,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: No event data found in the spreadsheet","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:41",1747724321222,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Fetching bookshops from Google Sheets range: Bookstores!A2:O","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:41",1747724321222,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Field to column mapping: {
  id: 0,
  name: 1,
  street: 2,
  city: 3,
  state: 4,
  zip: 5,
  county: 6,
  description: 7,
  imageUrl: 8,
  website: 9,
  phone: 10,
  hours: 11,
  latitude: 12,
  longitude: 13,
  featureIds: 14,
  live: 15
}","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:41",1747724321221,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Headers from first row: [
  'id',
  'name',
  'street',
  'city',
  'state',
  'zip',
  'county',
  'description',
  'imageurl',
  'website',
  'phone',
  'hours (json)',
  'latitude',
  'longitude',
  'featureids (comma-seperated)',
  'live'
]","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320932,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Fetching events from Google Sheets range: Events!A2:F","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320932,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Fetching features from Google Sheets range: Features!A2:B","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320932,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Attempting to load data from Google Sheets...","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320932,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Initializing Google Sheets storage...","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320931,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",-1,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320889,"www.indiebookshop.com/api/bookstores/filter","GET","state=ct",404,"9hqr7-1747724320839-9c3297002c7c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",1232,"iad1",246,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320718,"www.indiebookshop.com/api/config","GET","",-1,"trcz6-1747724318911-8f164cb4aa8d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Google Sheets service initialized with service account credentials
Serverless: Google Sheets service initialized
Serverless: Initializing Google Sheets storage...
Serverless: Attempting to load data from Google Sheets...
Serverless: Fetching features from Google Sheets range: Features!A2:B
Serverless: Fetching events from Google Sheets range: Events!A2:F","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320692,"www.indiebookshop.com/api/config","GET","",-1,"trcz6-1747724318911-8f164cb4aa8d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:40",1747724320670,"www.indiebookshop.com/api/config","GET","",-1,"trcz6-1747724318911-8f164cb4aa8d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Automatic data refresh is enabled","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:38",1747724318915,"www.indiebookshop.com/api/config","GET","",200,"trcz6-1747724318911-8f164cb4aa8d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",142,"iad1",236,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:38",1747724318820,"www.indiebookshop.com/api/config","GET","",-1,"trcz6-1747724318732-e1ac5637faaa","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Data preloading middleware running","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-20 06:58:38",1747724318819,"www.indiebookshop.com/api/config","GET","",-1,"trcz6-1747724318732-e1ac5637faaa","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/serverless.js","www.indiebookshop.com","www.indiebookshop.com","dpl_Aq5xjabgSikUgsUt8JRgqQq3qE9m",-1,"iad1",-1,-1,"Serverless: Automatic data refresh is enabled","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
